"","assessed_value"
"9141",335418.421456207
"9142",481420.520998954
"9143",510676.64756699
"9144",647627.368589473
"9145",377645.654405946
"9146",409146.939760545
"9147",142851.89618629
"9148",204417.059752125
"9149",328853.024194853
"9150",262437.357076212
"9151",201124.745189636
"9152",307428.72712703
"9153",70892.4986445165
"9154",204815.692787599
"9155",661851.258630627
"9156",262901.049702867
"9157",371243.662463261
"9158",123419.994745839
"9159",513021.854310502
"9160",249994.622115549
"9161",403179.323776851
"9162",198011.635028141
"9163",276563.373551354
"9164",251545.049810568
"9165",269862.412524539
"9166",219456.856597421
"9167",574280.94080128
"9168",426415.588734737
"9169",340296.319285466
"9170",289998.481129957
"9171",412061.099362795
"9172",324425.587651343
"9173",210438.984404496
"9174",772364.241171812
"9175",226050.001769862
"9176",183871.286797781
"9177",368452.323681793
"9178",264661.403324113
"9179",326514.763867514
"9180",293518.728602879
"9181",242377.518537861
"9182",262848.448366255
"9183",470132.279199501
"9184",113869.40428376
"9185",80472.7117506589
"9186",318212.777489977
"9187",171051.164746195
"9188",273942.497285171
"9189",405911.788279994
"9190",413298.531707603
"9191",138440.192058473
"9192",277491.366004596
"9193",279398.75731035
"9194",224904.816725463
"9195",204810.255428103
"9196",228321.405343394
"9197",422509.240481118
"9198",744371.464041954
"9199",253454.692338069
"9200",60584.5166257332
"9201",318032.683309392
"9202",243303.104873096
"9203",126155.14968544
"9204",275300.428770265
"9205",209245.904913987
"9206",238992.432377643
"9207",611808.209674353
"9208",317287.957505798
"9209",568804.192011019
"9210",282535.213189101
"9211",172136.313321026
"9212",201405.497325082
"9213",409971.993347806
"9214",508866.72440438
"9215",685690.693877241
"9216",176407.39447685
"9217",181049.074023449
"9218",205398.557069959
"9219",523872.409133728
"9220",362587.069147119
"9221",444463.5189783
"9222",325680.972533819
"9223",224809.633820057
"9224",173656.199259904
"9225",416945.191123916
"9226",218928.461828673
"9227",84153.8229221495
"9228",230691.256729325
"9229",559398.966023554
"9230",401210.113741611
"9231",201570.716964781
"9232",138040.767904607
"9233",186174.036174001
"9234",293722.332579204
"9235",371957.926869922
"9236",365318.954374346
"9237",348335.3215567
"9238",296124.140145884
"9239",219352.30796824
"9240",103209.685831185
"9241",219785.868993918
"9242",178727.723956065
"9243",154804.156147116
"9244",208292.503547328
"9245",549496.465415145
"9246",283509.131269067
"9247",192002.360948416
"9248",220332.117105249
"9249",43783.282073478
"9250",265657.659907126
"9251",333372.199484024
"9252",266465.839290179
"9253",468091.052217252
"9254",141288.710748463
"9255",311792.389255452
"9256",261057.154622053
"9257",276698.563880582
"9258",216585.097345812
"9259",221627.257270478
"9260",209811.503085338
"9261",155702.745313498
"9262",68932.0602335992
"9263",189032.812742862
"9264",193104.33560703
"9265",511817.979717842
"9266",332169.771552425
"9267",276001.794880333
"9268",194965.025574486
"9269",287468.509183506
"9270",301647.382410222
"9271",156568.662893109
"9272",329261.660279731
"9273",267133.855643561
"9274",145401.706553289
"9275",246080.737893599
"9276",398455.779707518
"9277",171364.582533275
"9278",758014.514485258
"9279",121665.910157602
"9280",193797.901460385
"9281",122143.352817685
"9282",344081.445397529
"9283",291112.222519733
"9284",246181.082376946
"9285",232150.280698651
"9286",339308.798257903
"9287",185370.145746542
"9288",94852.7932817608
"9289",490952.907492215
"9290",109718.786949563
"9291",146977.22056108
"9292",455292.489491782
"9293",207591.85813356
"9294",262298.1825762
"9295",211747.382169559
"9296",198326.433981286
"9297",305822.895257691
"9298",19502.3771757535
"9299",205220.52155266
"9300",343088.53084049
"9301",317238.321004665
"9302",373381.011044235
"9303",89698.9007116179
"9304",214878.01500983
"9305",262328.873306063
"9306",269964.606371878
"9307",326211.446267742
"9308",264993.186943257
"9309",217837.221524924
"9310",377239.764393138
"9311",1021011.28163628
"9312",429367.627872731
"9313",312276.054657282
"9314",204798.375717888
"9315",742476.190590948
"9316",339127.228501338
"9317",362824.152980607
"9318",261115.878930225
"9319",129160.560875108
"9320",217846.672442524
"9321",167236.730092354
"9322",518267.861996853
"9323",373120.879695217
"9324",214403.219472619
"9325",351391.44100767
"9326",432532.378447249
"9327",159976.064552923
"9328",554469.754753991
"9329",73406.17383654
"9330",147178.023039376
"9331",294303.67240335
"9332",191849.236336015
"9333",183940.608526259
"9334",250295.69643566
"9335",377353.37733252
"9336",72170.3736597545
"9337",103014.300481391
"9338",303213.160672669
"9339",95753.8266888659
"9340",193532.891528393
"9341",229572.627321708
"9342",228771.129498174
"9343",333180.546961633
"9344",487379.731714292
"9345",307529.658721564
"9346",286510.727759963
"9347",663537.248967779
"9348",95985.3377578119
"9349",173765.191927862
"9350",356929.873086701
"9351",322827.701170452
"9352",198410.51693014
"9353",115786.225773815
"9354",197220.824003545
"9355",44042.2652582382
"9356",218920.549199436
"9357",156304.72367036
"9358",412001.960235987
"9359",397551.224860139
"9360",323564.6390168
"9361",185832.915788171
"9362",204085.661272301
"9363",136199.725882544
"9364",231638.009799834
"9365",260744.693235621
"9366",263825.069933796
"9367",285505.942689155
"9368",334371.490261314
"9369",682003.651646223
"9370",199159.524121419
"9371",296186.982794308
"9372",258687.582119259
"9373",213943.325570822
"9374",309020.152849081
"9375",150788.63425628
"9376",96455.2140379124
"9377",224975.041647022
"9378",506302.307235039
"9379",268599.838772713
"9380",81347.2564677654
"9381",411163.857406926
"9382",176729.559450335
"9383",215686.647465249
"9384",266024.4383342
"9385",275840.211125055
"9386",168895.593143174
"9387",248966.882807513
"9388",601453.363877479
"9389",138930.106512917
"9390",53775.7329207814
"9391",781475.80650368
"9392",769138.790272119
"9393",221674.580956388
"9394",248857.349972956
"9395",213883.518391993
"9396",626959.692482981
"9397",227680.519346968
"9398",208412.895276778
"9399",311303.972768804
"9400",149989.612814612
"9401",138536.272993393
"9402",233988.601376856
"9403",195473.61175016
"9404",560918.597024155
"9405",141946.419772836
"9406",0
"9407",141072.668530372
"9408",370546.803492393
"9409",122053.637567469
"9410",370524.375807144
"9411",230861.717314991
"9412",98782.0398436899
"9413",183576.014647784
"9414",439068.180027769
"9415",272172.431445381
"9416",269840.11373224
"9417",192506.149067919
"9418",177743.523899208
"9419",204209.19786491
"9420",225273.898443777
"9421",360901.529756007
"9422",328019.42342039
"9423",185496.592974813
"9424",362816.363226543
"9425",254445.052494435
"9426",181392.366792954
"9427",416825.080220638
"9428",501365.206827672
"9429",213960.576557282
"9430",158476.738731465
"9431",248441.10084708
"9432",249015.332773228
"9433",246716.260487593
"9434",171509.193402074
"9435",410186.34770599
"9436",148383.383843549
"9437",307419.599723088
"9438",100684.329733208
"9439",350253.251167603
"9440",132408.428933557
"9441",211524.964213885
"9442",328574.302586532
"9443",285531.386978733
"9444",499564.967884327
"9445",1347.17082052852
"9446",93492.920310966
"9447",335075.184648752
"9448",284678.632578069
"9449",339384.905766769
"9450",240210.036777596
"9451",181558.710822167
"9452",106002.597164768
"9453",129131.540845687
"9454",181201.25155837
"9455",391186.638296476
"9456",267685.652197768
"9457",229528.359390253
"9458",260506.190443543
"9459",246206.016996525
"9460",216739.314356915
"9461",345948.360257483
"9462",300854.419643192
"9463",377274.898990991
"9464",61363.7137956292
"9465",729674.33829677
"9466",394712.300822539
"9467",150988.395795655
"9468",223339.333018955
"9469",381324.335412252
"9470",126584.852661682
"9471",349846.372452843
"9472",210838.275815364
"9473",196508.489643467
"9474",197479.861989928
"9475",259336.647939137
"9476",338835.975006202
"9477",586324.71224209
"9478",703825.576156876
"9479",209147.130912431
"9480",297695.752417812
"9481",166190.150760029
"9482",154402.520355871
"9483",291846.831703902
"9484",364936.012630745
"9485",315439.60187992
"9486",200401.547744866
"9487",212152.102991791
"9488",75630.8115100899
"9489",267985.791980229
"9490",229388.489239346
"9491",180568.19470978
"9492",181499.404942073
"9493",410953.018305383
"9494",99524.355424684
"9495",326967.314831579
"9496",12608.114666386
"9497",76100.3686143883
"9498",180724.25091951
"9499",180154.03323405
"9500",289538.225193911
"9501",271105.970102083
"9502",109208.505146166
"9503",179723.813445954
"9504",50079.025970542
"9505",407329.887079627
"9506",392493.564892024
"9507",605023.661240295
"9508",226164.026904906
"9509",389343.864587426
"9510",358556.367291521
"9511",198468.512193608
"9512",87528.8355462937
"9513",150870.009256521
"9514",460438.742765213
"9515",333187.978824911
"9516",70275.9889684554
"9517",317317.076183555
"9518",468598.415579149
"9519",360116.630722373
"9520",118735.003595907
"9521",486648.764323189
"9522",0
"9523",205306.373942717
"9524",137263.21414776
"9525",316472.543014411
"9526",188433.441834925
"9527",502656.452628144
"9528",81734.7720247129
"9529",419451.627558079
"9530",102613.238503019
"9531",480425.707858985
"9532",262212.919837464
"9533",144311.169160345
"9534",60294.2136193049
"9535",351496.607833668
"9536",145446.137041664
"9537",176540.35140368
"9538",263429.198264902
"9539",700716.52234276
"9540",491547.308850735
"9541",300630.334444595
"9542",192089.634298045
"9543",236021.910945606
"9544",116457.209804289
"9545",102722.589715019
"9546",151675.537486125
"9547",432783.888534868
"9548",308988.10327082
"9549",399179.525591271
"9550",811442.089681409
"9551",158292.126572324
"9552",243074.968205392
"9553",242972.900665955
"9554",0
"9555",263411.677177518
"9556",161235.740081412
"9557",176429.120711591
"9558",315207.887317245
"9559",186027.458075632
"9560",196179.449808885
"9561",258692.015699908
"9562",728445.667960072
"9563",363314.117811102
"9564",230779.188913001
"9565",134924.304809075
"9566",158439.550057621
"9567",182092.660890616
"9568",566504.900804003
"9569",141964.761252334
"9570",316234.292812891
"9571",82808.2849575195
"9572",408726.863219547
"9573",164413.400963894
"9574",705608.146267209
"9575",373621.715298914
"9576",0
"9577",200012.729266713
"9578",105010.055617813
"9579",197765.573685901
"9580",164827.619404693
"9581",197244.234157137
"9582",237618.13897578
"9583",415866.369320419
"9584",184031.990800048
"9585",134097.703366083
"9586",307719.133942303
"9587",241595.576508753
"9588",255195.075099623
"9589",579126.131522345
"9590",463253.071398406
"9591",102051.46550011
"9592",161092.979703093
"9593",281139.713049397
"9594",180806.451379043
"9595",350188.41843994
"9596",153417.542157279
"9597",246967.823105132
"9598",89212.1036676797
"9599",177469.11180539
"9600",262665.876954645
"9601",333712.081280254
"9602",575067.908869921
"9603",95203.5119724319
"9604",404347.153865849
"9605",325642.862273387
"9606",133261.856915223
"9607",425918.117954579
"9608",227528.181349507
"9609",565320.242581061
"9610",96242.6555345623
"9611",131966.959195933
"9612",375501.771354608
"9613",116384.520241108
"9614",201600.319158098
"9615",121878.016531854
"9616",98840.7397270425
"9617",119255.645010015
"9618",276008.695825515
"9619",152440.99442668
"9620",209980.950335501
"9621",65647.575215731
"9622",496041.681827111
"9623",254644.154473747
"9624",126466.498657423
"9625",337751.08255962
"9626",129957.474348908
"9627",282487.109029891
"9628",310319.295880889
"9629",271892.696335736
"9630",312829.709753757
"9631",126047.420410308
"9632",341633.902816521
"9633",25268.4308580892
"9634",88386.0894261348
"9635",430546.378430378
"9636",44545.5957260354
"9637",138572.927198981
"9638",403432.874712934
"9639",364367.062476837
"9640",188731.787068646
"9641",92890.8908054049
"9642",383693.645557325
"9643",339803.931157114
"9644",0
"9645",323077.717789816
"9646",379775.182298171
"9647",498899.39360405
"9648",241328.346437668
"9649",169701.38695024
"9650",271943.656035431
"9651",411689.928874447
"9652",57404.8209054045
"9653",267755.600999549
"9654",789044.33258432
"9655",170161.57171605
"9656",255054.422374987
"9657",396858.277304146
"9658",286797.0253674
"9659",75053.4208236291
"9660",162852.608200833
"9661",725575.187927791
"9662",149991.166665564
"9663",193676.187702969
"9664",261360.988231928
"9665",138690.132641097
"9666",245567.547899494
"9667",524736.457735439
"9668",177276.342320725
"9669",167930.23293579
"9670",234254.212787539
"9671",130741.562358028
"9672",253344.359283895
"9673",263925.558375147
"9674",251968.654223405
"9675",215504.69365206
"9676",601388.413757092
"9677",221974.38884519
"9678",769755.262437568
"9679",63545.5861407795
"9680",283707.669550022
"9681",118609.468918196
"9682",326732.14210719
"9683",338393.145711872
"9684",283156.943005084
"9685",137913.320996191
"9686",303013.840204187
"9687",287398.355646926
"9688",353483.546462135
"9689",77778.0837813525
"9690",998502.472855149
"9691",157911.741924334
"9692",288137.025922853
"9693",202202.447547086
"9694",302241.728688317
"9695",160246.167257347
"9696",384443.743188423
"9697",447155.818437777
"9698",185188.881769947
"9699",332345.226171075
"9700",383250.079316847
"9701",139516.703000259
"9702",564646.325546815
"9703",108099.620320952
"9704",757708.732838572
"9705",198305.11149958
"9706",15226.1957690145
"9707",206998.494605116
"9708",331254.967747597
"9709",540251.594646497
"9710",197357.655037632
"9711",245893.276623642
"9712",283444.738811762
"9713",667314.374637893
"9714",249587.762763515
"9715",229731.841704793
"9716",165395.434044056
"9717",236537.949402368
"9718",376008.718063318
"9719",370084.011931106
"9720",379214.928134298
"9721",228473.671495548
"9722",371357.365345737
"9723",245351.139206176
"9724",242836.919525141
"9725",304417.246173688
"9726",66062.082259558
"9727",134017.494643157
"9728",186752.178462344
"9729",381105.329233615
"9730",164850.888733736
"9731",543770.383669104
"9732",194220.9388863
"9733",353880.450604938
"9734",558498.025295837
"9735",129207.214062995
"9736",355307.734917206
"9737",378511.194095113
"9738",473261.639720699
"9739",121156.093207151
"9740",621705.078483318
"9741",166989.528384296
"9742",0
"9743",155408.756718206
"9744",347055.144860504
"9745",272136.394099307
"9746",200176.150078638
"9747",76935.0392731448
"9748",416864.702780167
"9749",257393.980150908
"9750",362465.473556335
"9751",297772.399795293
"9752",401862.81852043
"9753",310445.332185045
"9754",284158.622175996
"9755",450491.704443046
"9756",213160.857600713
"9757",63027.1871385014
"9758",417096.038765296
"9759",590441.943907841
"9760",315489.187807226
"9761",185616.55021122
"9762",174077.30411736
"9763",218393.003792672
"9764",234039.577607533
"9765",316160.666729895
"9766",112048.848799293
"9767",189536.526009137
"9768",153723.956039967
